Curs,Codi centre,Denominació completa,"Codi naturalesa (1,2)",Nom naturalesa,Codi titularitat,Nom titularitat,Codi delegació,Nom delegació,Codi comarca,Nom comarca,Codi municipi_5,Nom municipi,Codi ensenyament,Nom ensenyament,Torn,Nivell,Nombre grups,Nombre places,Places ofertades a la preinscripció
2023/2024,08035805,Jaume Viladoms,2,Privat,26,Societats Mercantils,0408,Vallès Occidental,40,Vallès Occidental,08187,Sabadell,CFPS    ICC0,Desenvolupament d'aplicacions web,Matí i tarda,2,1,33,0
2023/2024,08035805,Jaume Viladoms,2,Privat,26,Societats Mercantils,0408,Vallès Occidental,40,Vallès Occidental,08187,Sabadell,CFPS    ICC0,Desenvolupament d'aplicacions web,Matí,1,1,33,31
2023/2024,08035805,Jaume Viladoms,2,Privat,26,Societats Mercantils,0408,Vallès Occidental,40,Vallès Occidental,08187,Sabadell,CFPS    ICA1,Administració de sistemes informàtics en xarxa (ciberseguretat),Matí,2,1,33,0
2023/2024,08035805,Jaume Viladoms,2,Privat,26,Societats Mercantils,0408,Vallès Occidental,40,Vallès Occidental,08187,Sabadell,CFPS    ICA1,Administració de sistemes informàtics en xarxa (ciberseguretat),Matí,1,1,33,32
2023/2024,08035787,Freta,2,Privat,26,Societats Mercantils,0508,Maresme - Vallès Oriental,21,Maresme,08035,Calella,CFPS    SCB0,Educació infantil,Matí i tarda,2,1,33,9
2023/2024,08035787,Freta,2,Privat,26,Societats Mercantils,0508,Maresme - Vallès Oriental,21,Maresme,08035,Calella,CFPS    SCB0,Educació infantil,Matí i tarda,1,1,33,33
2023/2024,08035787,Freta,2,Privat,26,Societats Mercantils,0508,Maresme - Vallès Oriental,21,Maresme,08035,Calella,CFPS    SAH0,Higiene bucodental,Matí i tarda,2,1,33,2
2023/2024,08035787,Freta,2,Privat,26,Societats Mercantils,0508,Maresme - Vallès Oriental,21,Maresme,08035,Calella,CFPS    SAH0,Higiene bucodental,Matí i tarda,1,1,33,33
2023/2024,08035787,Freta,2,Privat,26,Societats Mercantils,0508,Maresme - Vallès Oriental,21,Maresme,08035,Calella,CFPS    AGB0,Administració i finances,Matí i tarda,2,1,33,2
2023/2024,08035787,Freta,2,Privat,26,Societats Mercantils,0508,Maresme - Vallès Oriental,21,Maresme,08035,Calella,CFPS    AGB0,Administració i finances,Matí i tarda,1,1,33,31
2023/2024,08035362,Institut Alt Penedès,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,03,Alt Penedès,08305,Vilafranca del Penedès,CFPS    IMC0,Mecatrònica industrial,Tarda,2,1,33,18
2023/2024,08035362,Institut Alt Penedès,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,03,Alt Penedès,08305,Vilafranca del Penedès,CFPS    IMC0,Mecatrònica industrial,Tarda,1,1,33,29
2023/2024,08035362,Institut Alt Penedès,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,03,Alt Penedès,08305,Vilafranca del Penedès,CFPS    FMB0,Programació de la producció en fabricació mecànica,Tarda,2,5,1,0
2023/2024,08035362,Institut Alt Penedès,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,03,Alt Penedès,08305,Vilafranca del Penedès,CFPS    EEB0,Automatització i robòtica industrial,Tarda,2,1,33,18
2023/2024,08035362,Institut Alt Penedès,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,03,Alt Penedès,08305,Vilafranca del Penedès,CFPS    EEB0,Automatització i robòtica industrial,Tarda,1,1,33,28
2023/2024,08035349,Institut La Romànica,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08252,Barberà del Vallès,CFPS    QUD0,Laboratori d'anàlisi i control de qualitat,Tarda,2,1,30,5
2023/2024,08035349,Institut La Romànica,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08252,Barberà del Vallès,CFPS    QUD0,Laboratori d'anàlisi i control de qualitat,Tarda,1,1,30,27
2023/2024,08035349,Institut La Romànica,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08252,Barberà del Vallès,CFPS    QUD0,Laboratori d'anàlisi i control de qualitat,Matí,2,1,30,6
2023/2024,08035349,Institut La Romànica,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08252,Barberà del Vallès,CFPS    QUD0,Laboratori d'anàlisi i control de qualitat,Matí,1,1,30,20
2023/2024,08035349,Institut La Romànica,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08252,Barberà del Vallès,CFPS    QUB0,"Fabricació de productes farmacèutics, biotecnològics i afins",Tarda,2,1,30,3
2023/2024,08035349,Institut La Romànica,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08252,Barberà del Vallès,CFPS    QUB0,"Fabricació de productes farmacèutics, biotecnològics i afins",Tarda,1,1,30,27
2023/2024,08035349,Institut La Romànica,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08252,Barberà del Vallès,CFPS    QUB0,"Fabricació de productes farmacèutics, biotecnològics i afins",Matí,2,1,30,8
2023/2024,08035349,Institut La Romànica,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08252,Barberà del Vallès,CFPS    QUB0,"Fabricació de productes farmacèutics, biotecnològics i afins",Matí,1,1,30,20
2023/2024,08035313,Institut Quercus,1,Públic,01,Departament d'Educació,1060,Catalunya Central,07,Bages,08218,Sant Joan de Vilatorrada,CFPS    AEB0,Condicionament físic,Matí,2,1,30,1
2023/2024,08035313,Institut Quercus,1,Públic,01,Departament d'Educació,1060,Catalunya Central,07,Bages,08218,Sant Joan de Vilatorrada,CFPS    AEB0,Condicionament físic,Matí,1,1,30,30
2023/2024,08035313,Institut Quercus,1,Públic,01,Departament d'Educació,1060,Catalunya Central,07,Bages,08218,Sant Joan de Vilatorrada,CFPS    AEA0,Ensenyament i animació socioesportiva,Matí,2,1,30,13
2023/2024,08035313,Institut Quercus,1,Públic,01,Departament d'Educació,1060,Catalunya Central,07,Bages,08218,Sant Joan de Vilatorrada,CFPS    AEA0,Ensenyament i animació socioesportiva,Matí,1,1,30,29
2023/2024,08035295,Institut Palau Ausit,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08180,Ripollet,CFPS    TMA0,Automoció,Tarda,2,1,30,12
2023/2024,08035295,Institut Palau Ausit,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08180,Ripollet,CFPS    TMA0,Automoció,Tarda,1,1,30,24
2023/2024,08035295,Institut Palau Ausit,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08180,Ripollet,CFPS    IMC0,Mecatrònica industrial,Tarda,2,1,30,19
2023/2024,08035295,Institut Palau Ausit,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08180,Ripollet,CFPS    IMC0,Mecatrònica industrial,Matí,1,1,30,28
2023/2024,08035295,Institut Palau Ausit,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08180,Ripollet,CFPS    EEB0,Automatització i robòtica industrial,Tarda,2,1,30,0
2023/2024,08035295,Institut Palau Ausit,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08180,Ripollet,CFPS    EEB0,Automatització i robòtica industrial,Tarda,1,1,30,24
2023/2024,08035295,Institut Palau Ausit,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08180,Ripollet,CFPS    EEB0,Automatització i robòtica industrial,Matí,1,1,30,30
2023/2024,08035295,Institut Palau Ausit,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08180,Ripollet,CFPS    AGB0,Administració i finances,Tarda,2,1,30,9
2023/2024,08035295,Institut Palau Ausit,1,Públic,01,Departament d'Educació,0408,Vallès Occidental,40,Vallès Occidental,08180,Ripollet,CFPS    AGB0,Administració i finances,Tarda,1,1,30,29
2023/2024,08035258,Institut Apel·les Mestres,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08101,L'Hospitalet de Llobregat,CFPS    AEB0,Condicionament físic,Matí,2,1,33,9
2023/2024,08035258,Institut Apel·les Mestres,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08101,L'Hospitalet de Llobregat,CFPS    AEB0,Condicionament físic,Matí,1,1,33,32
2023/2024,08035143,Institut Miquel Martí i Pol,1,Públic,01,Departament d'Educació,0308,Baix Llobregat,11,Baix Llobregat,08073,Cornellà de Llobregat,CFPS    SMC0,Química i salut ambiental,Tarda,2,1,33,18
2023/2024,08035143,Institut Miquel Martí i Pol,1,Públic,01,Departament d'Educació,0308,Baix Llobregat,11,Baix Llobregat,08073,Cornellà de Llobregat,CFPS    SMC0,Química i salut ambiental,Matí,1,1,33,30
2023/2024,08035143,Institut Miquel Martí i Pol,1,Públic,01,Departament d'Educació,0308,Baix Llobregat,11,Baix Llobregat,08073,Cornellà de Llobregat,CFPS    SAE0,Laboratori clínic i biomèdic,Tarda,2,1,30,0
2023/2024,08035143,Institut Miquel Martí i Pol,1,Públic,01,Departament d'Educació,0308,Baix Llobregat,11,Baix Llobregat,08073,Cornellà de Llobregat,CFPS    SAE0,Laboratori clínic i biomèdic,Matí,1,1,30,29
2023/2024,08035143,Institut Miquel Martí i Pol,1,Públic,01,Departament d'Educació,0308,Baix Llobregat,11,Baix Llobregat,08073,Cornellà de Llobregat,CFPS    SAC0,Anatomia patològica i citodiagnòstic,Tarda,2,1,30,0
2023/2024,08035143,Institut Miquel Martí i Pol,1,Públic,01,Departament d'Educació,0308,Baix Llobregat,11,Baix Llobregat,08073,Cornellà de Llobregat,CFPS    SAC0,Anatomia patològica i citodiagnòstic,Matí,1,1,30,26
2023/2024,08035143,Institut Miquel Martí i Pol,1,Públic,01,Departament d'Educació,0308,Baix Llobregat,11,Baix Llobregat,08073,Cornellà de Llobregat,CFPS    FSA1,Disseny i moblament (construccions efímeres i decorats),Tarda,2,1,33,18
2023/2024,08035143,Institut Miquel Martí i Pol,1,Públic,01,Departament d'Educació,0308,Baix Llobregat,11,Baix Llobregat,08073,Cornellà de Llobregat,CFPS    FSA1,Disseny i moblament (construccions efímeres i decorats),Tarda,1,1,33,31
2023/2024,08035143,Institut Miquel Martí i Pol,1,Públic,01,Departament d'Educació,0308,Baix Llobregat,11,Baix Llobregat,08073,Cornellà de Llobregat,CFPS    EEA0,Sistemes electrotècnics i automatitzats,Tarda,2,1,33,14
2023/2024,08035143,Institut Miquel Martí i Pol,1,Públic,01,Departament d'Educació,0308,Baix Llobregat,11,Baix Llobregat,08073,Cornellà de Llobregat,CFPS    EEA0,Sistemes electrotècnics i automatitzats,Matí,1,1,33,28
2023/2024,08035039,Institut Bonanova,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAI0,Imatge per al diagnòstic i medicina nuclear,Matí,2,3,99,11
2023/2024,08035039,Institut Bonanova,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAI0,Imatge per al diagnòstic i medicina nuclear,Matí,1,2,66,65
2023/2024,08035039,Institut Bonanova,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAF0,Radioteràpia i dosimetria,Matí,2,1,33,5
2023/2024,08035039,Institut Bonanova,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAF0,Radioteràpia i dosimetria,Matí,1,1,33,29
2023/2024,08035039,Institut Bonanova,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAE1,Laboratori clínic i biomèdic (recerca),Matí,2,1,33,8
2023/2024,08035039,Institut Bonanova,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAE1,Laboratori clínic i biomèdic (recerca),Matí,1,1,33,28
2023/2024,08035039,Institut Bonanova,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAE0,Laboratori clínic i biomèdic,Tarda,2,1,33,4
2023/2024,08035039,Institut Bonanova,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAE0,Laboratori clínic i biomèdic,Tarda,1,1,33,32
2023/2024,08035039,Institut Bonanova,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAD1,Domumentació i administració sanitàries (gestió de dades),Matí,2,1,33,8
2023/2024,08035039,Institut Bonanova,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAD1,Domumentació i administració sanitàries (gestió de dades),Matí,1,1,33,29
2023/2024,08035039,Institut Bonanova,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAD0,Documentació i administració sanitària,Tarda,2,1,33,7
2023/2024,08035039,Institut Bonanova,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAD0,Documentació i administració sanitària,Tarda,1,1,33,32
2023/2024,08035039,Institut Bonanova,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAC0,Anatomia patològica i citodiagnòstic,Matí,2,1,33,8
2023/2024,08035039,Institut Bonanova,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAC0,Anatomia patològica i citodiagnòstic,Matí,1,1,33,30
2023/2024,08035015,López Vicu¦a,2,Privat,24,Ordes i Congregacions Catòlics,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SCB0,Educació infantil,Matí,2,1,33,2
2023/2024,08035015,López Vicu¦a,2,Privat,24,Ordes i Congregacions Catòlics,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SCB0,Educació infantil,Matí,1,1,33,33
2023/2024,08035015,López Vicu¦a,2,Privat,24,Ordes i Congregacions Catòlics,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAH0,Higiene bucodental,Tarda,2,1,33,6
2023/2024,08035015,López Vicu¦a,2,Privat,24,Ordes i Congregacions Catòlics,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAH0,Higiene bucodental,Tarda,1,1,33,32
2023/2024,08035015,López Vicu¦a,2,Privat,24,Ordes i Congregacions Catòlics,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAH0,Higiene bucodental,Matí,2,1,33,2
2023/2024,08035015,López Vicu¦a,2,Privat,24,Ordes i Congregacions Catòlics,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SAH0,Higiene bucodental,Matí,1,1,33,33
2023/2024,08035015,López Vicu¦a,2,Privat,24,Ordes i Congregacions Catòlics,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    CMD0,Màrqueting i publicitat,Matí,2,1,33,4
2023/2024,08035015,López Vicu¦a,2,Privat,24,Ordes i Congregacions Catòlics,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    CMD0,Màrqueting i publicitat,Matí,1,1,33,31
2023/2024,08035015,López Vicu¦a,2,Privat,24,Ordes i Congregacions Catòlics,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    CMB0,Comerç internacional,Tarda,2,1,33,7
2023/2024,08035015,López Vicu¦a,2,Privat,24,Ordes i Congregacions Catòlics,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    CMB0,Comerç internacional,Tarda,1,1,33,31
2023/2024,08034709,Institut Narcís Monturiol,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SMC0,Química i salut ambiental,Tarda,2,1,33,19
2023/2024,08034709,Institut Narcís Monturiol,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SMC0,Química i salut ambiental,Tarda,1,1,33,25
2023/2024,08034709,Institut Narcís Monturiol,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    QUD0,Laboratori d'anàlisi i control de qualitat,Tarda,2,1,33,3
2023/2024,08034709,Institut Narcís Monturiol,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    QUD0,Laboratori d'anàlisi i control de qualitat,Tarda,1,1,33,29
2023/2024,08034709,Institut Narcís Monturiol,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    QUD0,Laboratori d'anàlisi i control de qualitat,Matí,2,1,33,13
2023/2024,08034709,Institut Narcís Monturiol,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    QUD0,Laboratori d'anàlisi i control de qualitat,Matí,1,1,33,28
2023/2024,08034709,Institut Narcís Monturiol,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    QUB0,"Fabricació de productes farmacèutics, biotecnològics i afins",Tarda,2,1,33,10
2023/2024,08034709,Institut Narcís Monturiol,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    QUB0,"Fabricació de productes farmacèutics, biotecnològics i afins",Tarda,1,1,33,31
2023/2024,08034709,Institut Narcís Monturiol,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    QUB0,"Fabricació de productes farmacèutics, biotecnològics i afins",Matí,2,1,33,3
2023/2024,08034709,Institut Narcís Monturiol,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    QUB0,"Fabricació de productes farmacèutics, biotecnològics i afins",Matí,1,1,33,31
2023/2024,08034709,Institut Narcís Monturiol,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    QUA0,Química industrial,Tarda,2,1,33,9
2023/2024,08034709,Institut Narcís Monturiol,1,Públic,04,Corporacions Locals,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    QUA0,Química industrial,Tarda,1,1,33,31
2023/2024,08034643,Institut Les Vinyes,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08245,Santa Coloma de Gramenet,CFPS    SAE0,Laboratori clínic i biomèdic,Matí,2,1,33,0
2023/2024,08034643,Institut Les Vinyes,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08245,Santa Coloma de Gramenet,CFPS    SAE0,Laboratori clínic i biomèdic,Matí,1,1,33,4
2023/2024,08034643,Institut Les Vinyes,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08245,Santa Coloma de Gramenet,CFPS    IPC0,Estilisme i direcció de perruqueria,Matí,1,1,33,33
2023/2024,08034643,Institut Les Vinyes,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08245,Santa Coloma de Gramenet,CFPS    1651,Dietètica,Tarda,2,1,33,1
2023/2024,08034643,Institut Les Vinyes,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08245,Santa Coloma de Gramenet,CFPS    1651,Dietètica,Tarda,1,1,33,9
2023/2024,08034621,Institut de Sales,1,Públic,01,Departament d'Educació,0308,Baix Llobregat,11,Baix Llobregat,08301,Viladecans,CFPS    SAH0,Higiene bucodental,Tarda,2,1,33,0
2023/2024,08034621,Institut de Sales,1,Públic,01,Departament d'Educació,0308,Baix Llobregat,11,Baix Llobregat,08301,Viladecans,CFPS    SAH0,Higiene bucodental,Tarda,1,1,33,28
2023/2024,08034621,Institut de Sales,1,Públic,01,Departament d'Educació,0308,Baix Llobregat,11,Baix Llobregat,08301,Viladecans,CFPS    SAH0,Higiene bucodental,Matí,2,1,33,0
2023/2024,08034621,Institut de Sales,1,Públic,01,Departament d'Educació,0308,Baix Llobregat,11,Baix Llobregat,08301,Viladecans,CFPS    SAH0,Higiene bucodental,Matí,1,1,33,28
2023/2024,08034621,Institut de Sales,1,Públic,01,Departament d'Educació,0308,Baix Llobregat,11,Baix Llobregat,08301,Viladecans,CFPS    SAD0,Documentació i administració sanitària,Tarda,2,1,33,9
